FILENAME,THEM,YOU,CLAUSE,LABEL,PARTY,sublabel
Acme_MasterServices.txt,Acme,Customer,"Except as explicitly set forth in this Agreement, Customer is responsible for providing and maintaining the equipment required to interface with the Acme Equipment.",,Y,ABSOLUTE_RESPONSIBILITY
Acme_MasterServices.txt,Acme,Customer,"In the event that Customer is entitled to multiple Service Credits under different service level guarantees of this SLA stemming from the same event, such Service Credits shall not be cumulative, and Customer shall be entitled to receive only the maximum number of Service Credits available for such event under a single service level guarantee.",,Y,ABSOLUTE_RESPONSIBILITY
Acme_MasterServices.txt,Acme,Customer,"Customer shall also be responsible for payment of government-imposed charges or surcharges, which may include Universal Service Fund assessments, PICC fees, and payphone compensation charges.",,Y,ABSOLUTE_RESPONSIBILITY
Acme_MasterServices.txt,Acme,Customer,"15. LIMITATION OF LIABILITY: EXCEPT FOR DAMAGES ARISING UNDER SECTION 13 (CONFIDENTIAL INFORMATION) OR 16 (INDEMNIFICATION) OR BODILY INJURY OF A PERSON, NEITHER ACME NOR CUSTOMER SHALL BE LIABLE TO THE OTHER FOR ANY INDIRECT, INCIDENTAL, CONSEQUENTIAL, RELIANCE, SPECIAL OR PUNITIVE DAMAGES SUFFERED (INCLUDING, WITHOUT LIMITATION, DAMAGES FOR HARM TO BUSINESS, LOSS OF ANTICIPATED REVENUES, SAVINGS, PROFITS, OR OTHER ECONOMIC LOSS SUFFERED), REGARDLESS OF THE FORM OF ACTION, WHETHER IN CONTRACT, WARRANTY, STRICT LIABILITY, TORT OR OTHERWISE, INCLUDING, WITHOUT LIMITATION, NEGLIGENCE OF ANY KIND, WHETHER ACTIVE OR PASSIVE.",,Y,ABSOLUTE_RESPONSIBILITY
Acme_MasterServices.txt,Acme,Customer,Customer shall comply with the Policies.,,Y,ABSOLUTE_RESPONSIBILITY
Acme_MasterServices.txt,Acme,Customer,"If Customer relocates its place of business or undergoes maintenance which requires Acme to move or reconfigure Acme Equipment in order to provide the Services, Customer shall reimburse Acme for the cost of such services at the then current Acme Professional Service rates.",,Y,CONDITIONAL_ABSOLUTE_RESPONSIBILITY
Acme_MasterServices.txt,Acme,Customer,"Customer must at all times conform its use of the Services to Acme's Acceptable Use Policy, Anti-SPAM Policy ",,Y,ABSOLUTE_RESPONSIBILITY
Acme_MasterServices.txt,Acme,Customer,"Customer shall provide to Acme the Customer Property described in and in the manner and form set forth in the Service Order, if any.",,Y,ABSOLUTE_RESPONSIBILITY
Acme_MasterServices.txt,Acme,Customer,"Customer is responsible for protecting Customer's authorized access (including but not limited to any authorization codes issued to Customer by Acme) to the Hosting Services, Acme's Web site and systems, and for any authorized or unauthorized use made with such Customer's authorized access.",,Y,ABSOLUTE_RESPONSIBILITY
Acme_MasterServices.txt,Acme,Customer,"Customer shall be responsible for all applicable federal, state, and local or other surcharges, fees, user's fees, universal service contributions and taxes applicable under this Agreement.",,Y,ABSOLUTE_RESPONSIBILITY
Acme_MasterServices.txt,Acme,Customer,"Customer shall pay all reasonable collection costs incurred by Acme (including without limitation, reasonable attorney's fees and costs).",,Y,ABSOLUTE_RESPONSIBILITY
Acme_MasterServices.txt,Acme,Customer,"If Customer has a bona fide dispute with an invoice Customer must pay all amounts not in dispute,and provide Acme with a written request for billing adjustment together with all supporting documentation within sixty (60) days from the date of the invoice, or Customer's rights to billing adjustment shall be waived.",,Y,ABSOLUTE_RESPONSIBILITY
Acme_MasterServices.txt,Acme,Customer,"Except for the obligation to pay money, neither party shall be responsible for any failure to perform its obligations under this Agreement (except for payment obligations) if such failure is caused by acts of God, war, acts of terrorism, strikes, evolutions, earthquakes, lack or failure of transportation facilities, law or governmental regulations or other causes that are beyond the reasonable control of that party.",,B,NO_RESPONSIBILITY
microsoft_services-agreement.txt,Microsoft,you,"In the event of a dispute, you or Microsoft must give the other a Notice of Dispute, which is a written statement that sets forth the name, address and contact information of the party giving it, the facts giving rise to the dispute, and the relief requested.",,T,ABSOLUTE_RESPONSIBILITY
microsoft_services-agreement.txt,Microsoft,you,"If you're taking part in any trial period offer, you must cancel the Services by the end of the trial period to avoid incurring new charges, unless we notify you otherwise.",,Y,CONDITIONAL_ABSOLUTE_RESPONSIBILITY
microsoft_services-agreement.txt,Microsoft,you,"If you don't consent to receive notices electronically, you must stop using the Services.",,Y,CONDITIONAL_ABSOLUTE_RESPONSIBILITY
microsoft_services-agreement.txt,Microsoft,you,"If you don't agree to the price change, you must cancel and stop using the Services before the price change takes effect.",,Y,CONDITIONAL_ABSOLUTE_RESPONSIBILITY
microsoft_services-agreement.txt,Microsoft,you,"To access the Windows Services and Office Services, you must be logged in with a Microsoft account.",,Y,ABSOLUTE_RESPONSIBILITY
microsoft_services-agreement.txt,Microsoft,you,"You must send any Notice of Dispute by U.S. Mail to Microsoft Corporation, ATTN: LCA ARBITRATION, One Microsoft Way, Redmond, WA 98052-6399, U.S.A. A form is available on the Legal and Corporate Affairs (LCA) website (http://go.microsoft.com/fwlink/?LinkId=245499).",,Y,ABSOLUTE_RESPONSIBILITY
microsoft_services-agreement.txt,Microsoft,you,"You must sign in to your Microsoft account periodically, at a minimum every year, to keep services associated with your Microsoft account active, unless provided otherwise in an offer for a paid portion of the Services.",,Y,ABSOLUTE_RESPONSIBILITY
microsoft_services-agreement.txt,Microsoft,you,"Neither you nor Microsoft will seek to have any dispute heard as a class action, private attorney general action, or in any other proceeding in which either party acts or proposes to act in a representative capacity.",,B,ABSOLUTE_RESPONSIBILITY
CenturyLink Inc_Services Agreement.txt,Tier 3,Customer,"If a Customer believes that a service failure occurred and/or they were not issued service credits appropriately then the Customer must open a support ticket (a "" Ticket "") through the Control Panel or by email to noc@tier3.com and request any credits by accurately detailing the credit request within 45 days of the failure in question.",,Y,ABSOLUTE_RESPONSIBILITY
CenturyLink Inc_Services Agreement.txt,Tier 3,Customer,For EMERGENCY category issues Customer must create a ticket for which a tracking number will automatically be provided and a support engineer will review the support request within the timeframe listed above.,,Y,ABSOLUTE_RESPONSIBILITY
Atlassian_Services Agreement.txt,Atlassian,you,"To the extent that Customer does not timely provide the foregoing access required for Atlassian to perform the Services or deliver the Deliverables, Atlassian shall be excused from performance until such items are provided.",,T,ABSOLUTE_RESPONSIBILITY
Atlassian_Services Agreement.txt,Atlassian,you,"Atlassian will invoice Customer for expenses incurred and at Customer's request and expense, Atlassian will provide copies of receipts for which charges are incurred.",,T,ABSOLUTE_RESPONSIBILITY
Atlassian_Services Agreement.txt,Atlassian,you,"This Agreement sets forth the terms under which Atlassian will provide you with certain professional services described on order forms (including online order flows) referencing this Agreement ("" Order Forms "" and such services, "" Services "").",,T,ABSOLUTE_RESPONSIBILITY
Atlassian_Services Agreement.txt,Atlassian,you,"Customer may not assign this Agreement without the prior written consent of Atlassian (which consent will not be unreasonably withheld), provided that the assignee agrees to be bound by the terms and conditions contained in this Agreement.",,Y,ABSOLUTE_RESPONSIBILITY
Atlassian_Services Agreement.txt,Atlassian,you,"Customer will be responsible for all taxes, withholdings, duties and levies in connection with the Services (excluding taxes based on the net income of Atlassian).",,Y,ABSOLUTE_RESPONSIBILITY
Atlassian_Services Agreement.txt,Atlassian,you,"Customer agrees to provide Atlassian with reasonable access to Customer materials, personnel, equipment or facilities (including without limitation Customer's instances of the Products) to the extent such access is necessary for the performance of Services.",,Y,ABSOLUTE_RESPONSIBILITY
Activision_Services Agreement.txt,Activision,you,"In the event that you breach this Agreement, you hereby agree that Activision would be irreparably damaged if this Agreement were not specifically enforced, and therefore you agree that Activision shall be entitled, without bond, other security, or proof of damages, to appropriate equitable remedies with respect to breaches of this Agreement, in addition to such other remedies as Activision may otherwise have available to it under applicable laws.",,T,ABSOLUTE_RESPONSIBILITY
Activision_Services Agreement.txt,Activision,you,"D. Member States of the European Union: subject to Section 23, Activision shall be liable in accordance with statutory law in cases of its (a) intent; (b) gross negligence; (c) breach of applicable Product Liability Acts.",,T,ABSOLUTE_RESPONSIBILITY
Activision_Services Agreement.txt,Activision,you,"You agree (i) to use Third Party Materials at your sole risk; (ii) that Activision shall not have any liability to you for Third Party Materials; (iii) Activision is not responsible for examining or evaluating the content, accuracy, completeness, timeliness, validity, copyright compliance, legality, decency, quality or any other aspect of such Third Party Materials.",,T,ABSOLUTE_RESPONSIBILITY
Activision_Services Agreement.txt,Activision,you,"To the fullest extent permitted by applicable law, by submitting any UGC (including without limitation, images, videos, customer service submissions, idea submissions, suggestions and message postings) you automatically grant (or represent and warrant that the owner of such rights has expressly granted) Activision a perpetual, worldwide, royalty-free, irrevocable, non-exclusive right and license to use, reproduce, modify, adapt, publish, translate, sub-license, create derivative works from and distribute such UGC or incorporate such UGC content into any form, medium, or technology now known or later developed throughout the universe, and agree that Activision shall be entitled to unrestricted use of the UGC for any purpose whatsoever, commercial or otherwise, without compensation, notice or attribution.",,T,ABSOLUTE_RESPONSIBILITY
Activision_Services Agreement.txt,Activision,you,"Activision shall not be liable for any delay or failure to perform resulting from causes outside Activision's reasonable control, including without limitation any failure to perform hereunder due to unforeseen circumstances or cause beyond Activision's control such as acts of God, war, terrorism, riots, embargoes, acts of civil or military authorities, fire, floods, accidents, strikes, or shortages of transportation facilities, fuel, energy, labor or materials.",,T,ABSOLUTE_RESPONSIBILITY
Activision_Services Agreement.txt,Activision,you,"The notice must be sent within 30 days of purchasing the Product (or if no purchase was made, then within 30 days of the date on which you first access or use the Product), otherwise you shall be bound to arbitrate disputes in accordance with the terms of those paragraphs.",,Y,ABSOLUTE_RESPONSIBILITY
Activision_Services Agreement.txt,Activision,you,"4. Upon termination of any Account, the Agreement, or license, you acknowledge and agree that, to the fullest extent permitted by applicable law, you shall retain no access or control over any aspect thereof.",,Y,ABSOLUTE_RESPONSIBILITY
Activision_Services Agreement.txt,Activision,you,"When you choose a username or a group name, or otherwise create a label that can be seen by other users, you must abide by the following guidelines as well as the rules of common decency.",,Y,ABSOLUTE_RESPONSIBILITY
Activision_Services Agreement.txt,Activision,you,"1. YOU ARE RESPONSIBLE FOR REVIEWING, AND AGREE TO REVIEW, ACTIVISION'S PRIVACY POLICY AND THE PRIVACY POLICIES OF APPLICABLE THIRD PARTIES LISTED IN THE ACTIVSION PRIVACY POLICY THAT MAY COLLECT INFORMATION VIA THIS PRODUCT.",,Y,ABSOLUTE_RESPONSIBILITY
Activision_Services Agreement.txt,Activision,you,"Upon termination of the license, you shall cease all use of the Product, and destroy all copies, full or partial, of the Product. ",,Y,ABSOLUTE_RESPONSIBILITY
Activision_Services Agreement.txt,Activision,you,You may not assign this agreement or transfer any rights to use the services.,,Y,ABSOLUTE_RESPONSIBILITY
Activision_Services Agreement.txt,Activision,you,"If you don't consent to receive notices electronically, you must stop using the Product.",,Y,CONDITIONAL_ABSOLUTE_RESPONSIBILITY
Activision_Services Agreement.txt,Activision,you,"YOU ACKNOWLEDGE AND AGREE THAT, OTHER THAN LICENSE GRANTED TO YOU BY THIS AGREEMENT, YOU SHALL HAVE NO OWNERSHIP OR OTHER PROPERTY INTEREST IN ANY PRODUCT OR SERVICE PROVIDED CONTENT (INCLUDING WITHOUT LIMITATION ANY VIRTUAL GOODS), AND YOU FURTHER ACKNOWLEDGE AND AGREE THAT TO THE FULLEST EXTENT PERMITTED BY APPLICABLE LAW ALL RIGHTS IN AND TO SUCH PRODUCTS AND SERVICE PROVIDED CONTENT ARE AND SHALL FOREVER BE OWNED BY AND INURE TO THE BENEFIT OF ACTIVISION AND ITS LICENSORS.",,Y,ABSOLUTE_RESPONSIBILITY
Activision_Services Agreement.txt,Activision,you,You agree that you will be responsible for all uses of the Account by your child whether or not such uses were authorized by you.,,Y,ABSOLUTE_RESPONSIBILITY
Activision_Services Agreement.txt,Activision,you,"You acknowledge and agree that you will provide at your own cost and expense the equipment, Internet or other connection charges, required to access and use the Product.",,Y,ABSOLUTE_RESPONSIBILITY
Activision_Services Agreement.txt,Activision,you,"3. TO THE FULLEST EXTENT PERMITTED BY APPLICABLE LAW, YOU ACKNOWLEDGE THAT ACTIVISION IS NOT REQUIRED TO PROVIDE A REFUND FOR ANY REASON, AND THAT YOU WILL NOT RECEIVE MONEY BACK WHEN AN ACCOUNT IS CLOSED PRIOR TO EXPIRY OF ANY SUBSCRIPTION OR MEMBERSHIP PLAN, WHETHER SUCH CLOSURE WAS VOLUNTARY OR INVOLUNTARY.",,Y,ABSOLUTE_RESPONSIBILITY
CrowdCheck_TOS.txt,CrowdCheck,Company,The Company acknowledges and agrees that CrowdCheck is not responsible for,,T,NO_RESPONSIBILITY
CrowdCheck_TOS.txt,CrowdCheck,Company,f. CrowdCheck shall not be liable if the Badge or CrowdCheck Data cannot be displayed on the Platform due to technical problems with any system not owned or maintained by CrowdCheck or if updated CrowdCheck Data cannot be displayed due to systems not maintained by CrowdCheck.,,T,ABSOLUTE_RESPONSIBILITY
CrowdCheck_TOS.txt,CrowdCheck,Company,"f. If a Check is granted, CrowdCheck will provide the Platform with the data to be included in a "" Due Diligence and Disclosure Report "" that will appear on the Company's profile on the Platform (the "" Report "").",,T,CONDITIONAL_ABSOLUTE_RESPONSIBILITY
CrowdCheck_TOS.txt,CrowdCheck,Company,CrowdCheck shall not be liable for any delay or error caused by technical problems arising from systems not owned or maintained by CrowdCheck.,,T,ABSOLUTE_RESPONSIBILITY
CrowdCheck_TOS.txt,CrowdCheck,Company,a. The services provided to the Company by CrowdCheck shall include only those services expressly described in these Terms and Conditions.,,T,ABSOLUTE_RESPONSIBILITY
CrowdCheck_TOS.txt,CrowdCheck,Company,"j. If a Check is not granted, CrowdCheck will provide the Company with a report detailing the defects that resulted in its decision to deny a Check and the steps the Company must take to cure these defects.",,T,CONDITIONAL_ABSOLUTE_RESPONSIBILITY
CrowdCheck_TOS.txt,CrowdCheck,Company,The Company's duty to notify CrowdCheck shall continue until the earliest of the following: (1) CrowdCheck ceases operations; (2) the Company purchases all of its outstanding stock or redeems all of its bonds; or (3) the Company dissolves as a corporation.,,T,ABSOLUTE_RESPONSIBILITY
CrowdCheck_TOS.txt,CrowdCheck,Company,"c. If a Check is granted, CrowdCheck will provide the investment platform upon which the Company's securities will be offered (the "" Platform "") and the Company with a CrowdCheck Badge (the "" Badge "") relating to the Company.",,T,CONDITIONAL_ABSOLUTE_RESPONSIBILITY
CrowdCheck_TOS.txt,CrowdCheck,Company,"b. In addition to the fee described above, CrowdCheck shall be reimbursed for all reasonable expenses incurred by CrowdCheck in the performance of the services under this agreement, including, but not necessarily limited to, travel and lodging expenses, but only to the extent CrowdCheck has provided notification that such expenses are required, and there has been agreement on the general amount of such expenses.",,T,ABSOLUTE_RESPONSIBILITY
CrowdCheck_TOS.txt,CrowdCheck,Company,CrowdCheck shall not be held liable for any actions as a result of its good faith reliance on the Company's representations regarding the Material.,,T,ABSOLUTE_RESPONSIBILITY
CrowdCheck_TOS.txt,CrowdCheck,Company,"e. CrowdCheck shall make the Company Report, Badge, and CrowdCheck Data continually available to the Platform until the Offering closes.",,T,ABSOLUTE_RESPONSIBILITY
CrowdCheck_TOS.txt,CrowdCheck,Company,"The Company must determine, in its own judgment, whether CrowdCheck's Services may be valuable to its business.",,Y,ABSOLUTE_RESPONSIBILITY
CrowdCheck_TOS.txt,CrowdCheck,Company,"g. The Company shall provide prompt notification to CrowdCheck if it, or any control person, has a reasonable belief that the Company:",,Y,ABSOLUTE_RESPONSIBILITY
CrowdCheck_TOS.txt,CrowdCheck,Company,"j. If a Check is not granted, CrowdCheck will provide the Company with a report detailing the defects that resulted in its decision to deny a Check and the steps the Company must take to cure these defects.",,Y,ABSOLUTE_RESPONSIBILITY
Twitter_TOS.txt,Twitter,you,Twitter will not be responsible or liable for any use of your Content by Twitter in accordance with these Terms.,,T,NO_RESPONSIBILITY
Twitter_TOS.txt,Twitter,you,"You are responsible for your use of the Services, for any Content you post to the Services, and for any consequences thereof.",,Y,ABSOLUTE_RESPONSIBILITY
Twitter_TOS.txt,Twitter,you,"You are responsible for your use of the Services, for any Content you provide, and for any consequences thereof, including the use of your Content by other users and our third party partners.",,Y,ABSOLUTE_RESPONSIBILITY
Twitter_TOS.txt,Twitter,you,You are responsible for safeguarding the password that you use to access the Services and for any activities or actions under your password.,,Y,ABSOLUTE_RESPONSIBILITY
Moviestorm_TOS.txt,Moviestorm Limited,you,"5.5 When using the Moviestorm Website, you will be exposed to User Submissions from a variety of sources, and you understand and acknowledge that Moviestorm Limited is not responsible for the accuracy, safety, or intellectual property rights of or relating to such User Submissions.",,T,NO_RESPONSIBILITY
Moviestorm_TOS.txt,Moviestorm Limited,you,"YOU SPECIFICALLY ACKNOWLEDGE THAT Moviestorm Limited SHALL NOT BE LIABLE FOR USER SUBMISSIONS OR THE DEFAMATORY, OFFENSIVE, OR ILLEGAL CONDUCT OF ANY THIRD PARTY AND THAT THE RISK OF HARM OR DAMAGE FROM THE FOREGOING RESTS ENTIRELY WITH YOU.",,T,ABSOLUTE_RESPONSIBILITY
Moviestorm_TOS.txt,Moviestorm Limited,you,You must immediately notify Moviestorm Limited of any unauthorized use or breach of security of your account.,,Y,ABSOLUTE_RESPONSIBILITY
Moviestorm_TOS.txt,Moviestorm Limited,you,"6.2 You shall be solely responsible for the consequences of posting or publishing your own User Submissions, and as such, you affirm that you own or have the necessary consents, permissions to use, rights and licenses, and authorise Moviestorm Limited to use all trademark, trade secret, copyright, patent or other proprietary rights in User Submissions to allow inclusion of the User Submissions as required by the Website and these Terms of Service.",,Y,ABSOLUTE_RESPONSIBILITY
Moviestorm_TOS.txt,Moviestorm Limited,you,Keep your account password secure; you are solely responsible for any activity that occurs on your account.,,Y,ABSOLUTE_RESPONSIBILITY
Corel Corporation_TOS.txt,Corel,you,"Corel has no control of the Linked Sites and you agree that Corel is not responsible for the availability or contents of any Linked Site (including any advertising, products or other materials on or available from such Linked Site), any link contained in a Linked Site, or any changes or updates to a Linked Site.",,T,NO_RESPONSIBILITY
Corel Corporation_TOS.txt,Corel,you,"You agree that Corel shall not be liable to you or any third party for any modification, suspension or discontinuance of the Services or Materials.",,T,ABSOLUTE_RESPONSIBILITY
Corel Corporation_TOS.txt,Corel,you,You agree that Corel shall not be liable to you or any third party for such interruptions regardless of the duration of the interruption.,,T,ABSOLUTE_RESPONSIBILITY
Corel Corporation_TOS.txt,Corel,you,"You are responsible for protecting any intellectual property rights in User Content, and Corel shall not have any responsibility for protecting them.",,T,ABSOLUTE_RESPONSIBILITY
Corel Corporation_TOS.txt,Corel,you,b. All claims you bring against Corel must be resolved in accordance with this section.,,T,ABSOLUTE_RESPONSIBILITY
Corel Corporation_TOS.txt,Corel,you,"e. You agree that all terminations for cause shall be made in Corel's sole discretion and that Corel shall not be liable to you or any third party for any termination of your account (and accompanying deletion of your Account Information), or access to the Services and Materials.",,T,ABSOLUTE_RESPONSIBILITY
Corel Corporation_TOS.txt,Corel,you,"c. Notwithstanding the foregoing, in the event of your or others' unauthorized access to or use of the Services or Materials in violation of the Terms you agree that Corel shall be entitled to apply for injunctive remedies (or an equivalent type of urgent legal relief) in any jurisdiction.",,T,ABSOLUTE_RESPONSIBILITY
Corel Corporation_TOS.txt,Corel,you,It is your responsibility to keep your Account Information confidential at all times and you are solely responsible for all activity that occurs to your Account Information when you are logged in to your account.,,Y,ABSOLUTE_RESPONSIBILITY
Corel Corporation_TOS.txt,Corel,you,All User Content is your sole responsibility.,,Y,ABSOLUTE_RESPONSIBILITY
Corel Corporation_TOS.txt,Corel,you,"You are responsible for protecting any intellectual property rights in User Content, and Corel shall not have any responsibility for protecting them.",,Y,ABSOLUTE_RESPONSIBILITY
Corel Corporation_TOS.txt,Corel,you,"e. You may not assign or otherwise transfer the Terms, or any right granted hereunder, without Corel's written consent.",,Y,ABSOLUTE_RESPONSIBILITY
Corel Corporation_TOS.txt,Corel,you,"You shall comply with these laws and regulations and shall not, without prior U.S. government authorization, export, re-export, or transfer Corel products, services or technology, either directly or indirectly, to any country in violation of such laws and regulations.",,Y,ABSOLUTE_RESPONSIBILITY
Corel Corporation_TOS.txt,Corel,you,"You acknowledge that Corel will track and store meta-data, including your username and related information, relating to User Content.",,Y,ABSOLUTE_RESPONSIBILITY
Corel Corporation_TOS.txt,Corel,you,"You further warrant that you shall not upload any User Content which contains any elements which may be dangerous or harmful to Corel other users, or any of such parties' hardware, servers or software.",,Y,ABSOLUTE_RESPONSIBILITY
Corel Corporation_TOS.txt,Corel,you,"You shall not use, download or install any Software that is accompanied by or includes a license agreement unless you agree to the terms of such license agreement.",,Y,ABSOLUTE_RESPONSIBILITY
Corel Corporation_TOS.txt,Corel,you,You are responsible for compliance with all local Laws.,,Y,ABSOLUTE_RESPONSIBILITY
Corel Corporation_TOS.txt,Corel,you,"f. Upon expiration or termination of the Terms, you shall promptly discontinue use of the Services and Materials.",,Y,ABSOLUTE_RESPONSIBILITY
Thobson_TOS.txt,Thobson,Customer,Customer will provide any documentation they have regarding the DLL. ,,Y,ABSOLUTE_RESPONSIBILITY
Thobson_TOS.txt,Thobson,Customer,"Customer shall not abuse Internet resources including, but not limited to, activities such as using a nonexistent electronic mail ("" e-mail "") return address on a commercial solicitation; spamming (sending unsolicited material to numerous e-mail address or newsgroups and/or generating a significantly higher volume of outgoing e-mail than a normal user, as determined by Thobson); allowing spamming by third parties to promote a Website hosted by Thobson; offering for sale or otherwise enabling access to (i) warez or (ii) software products that facilitate the sending of unsolicited e-mail or facilitate the assembling of multiple e-mail addresses ("" spamware ""); trolling (posting outrageous messages to generate numerous responses); mail-bombing (sending multiple messages without significant new content to the same user); subscribing someone else to a mailing list without that person's permission; or cross-posting articles to an excessive number of newsgroups.",,Y,ABSOLUTE_RESPONSIBILITY
Thobson_TOS.txt,Thobson,Customer,Customer will provide the source code. ,,Y,ABSOLUTE_RESPONSIBILITY
Thobson_TOS.txt,Thobson,Customer,"In the event of a migration, the customer will be responsible for providing Thobson information regarding their registered DLL.",,Y,ABSOLUTE_RESPONSIBILITY
Thobson_TOS.txt,Thobson,Customer,"Customer shall not commit or permit wrongful or damaging acts which justify civil action including, but not limited to, posting of defamatory, scandalous, or private information about a person without their consent or intentionally inflicting emotional distress. ",,Y,ABSOLUTE_RESPONSIBILITY
Thobson_TOS.txt,Thobson,Customer,Customer will provide a description of the DLL.,,Y,ABSOLUTE_RESPONSIBILITY
Thobson_TOS.txt,Thobson,Customer,"Customer shall neither permit, allow, nor participate in the illegal or unauthorized accessing (often known as "" hacking "" or "" cracking "") of computers or networks.",,Y,ABSOLUTE_RESPONSIBILITY
Thobson_TOS.txt,Thobson,Customer,"Customer shall not use our systems to engage in illegal activities including, but not limited to breaking into remote systems, credit card fraud, theft, vandalism, threats, or violence.",,Y,ABSOLUTE_RESPONSIBILITY
Thobson_TOS.txt,Thobson,Customer,Customer will provide DLL. ,,Y,ABSOLUTE_RESPONSIBILITY
Thobson_TOS.txt,Thobson,Customer,Customer will provide vendor URL. ,,Y,ABSOLUTE_RESPONSIBILITY
Thobson_TOS.txt,Thobson,Customer,"Customer shall not misuse system resources including, but not limited to, employing posts or programs which consume excessive CPU time or storage space; utilizing excessive bandwidth, permitting use of mail services, mail forwarding capabilities, POP accounts, or auto-responders other than for the Customer's own account; resale of access to CGI scripts installed on Thobson's servers; or resale of Thobson Internet access. ",,Y,ABSOLUTE_RESPONSIBILITY
Thobson_TOS.txt,Thobson,Customer,"Customer will provide working code (ASP, etc.) that calls each method (routine) within the DLL. ",,Y,ABSOLUTE_RESPONSIBILITY
Thobson_TOS.txt,Thobson,Customer,"Customer will provide working code (ASP, etc.) that calls methods from the DLL. ",,Y,ABSOLUTE_RESPONSIBILITY
Thobson_TOS.txt,Thobson,Customer,Customer will provide information concerning the DLL's licensing if applicable. ,,Y,ABSOLUTE_RESPONSIBILITY
Take-Two Interactive Software Inc_TOS.txt,Company,you,"Such license is subject to this Agreement and, as applicable, the software EULA located at www.take2games.com/eula, and specifically conditioned upon the following: (i) you may only view, copy and print portions of the Online Services for your own informational, personal and non-commercial use; (ii) you may not modify or otherwise make derivative uses of the Online Services, or any portion thereof; (iii) you may not remove or modify any copyright, trademark, or other proprietary notices that have been placed in the Online Services; (iv) you may not use any data mining, robots or similar data gathering or extraction methods; (v) you may not use the Online Services other than for their intended purpose; (vi) you may not reproduce, prepare derivative works from, distribute or display the Online Services, except as provided herein; and (vii) you must not violate the Code of Conduct set forth above.",,Y,ABSOLUTE_RESPONSIBILITY
EVE Online_TOS.txt,us,You,You are responsible for keeping this information accurate and current.,,Y,ABSOLUTE_RESPONSIBILITY
EVE Online_TOS.txt,us,You,"As an Eve Online subscriber, you must observe and abide by the rules of conduct and policies outlined below, as well as the End User License Agreement.",,Y,ABSOLUTE_RESPONSIBILITY
EVE Online_TOS.txt,us,You,YOU ACKNOWLEDGE THAT FAILURE TO COMPLY WITH THE TERMS SET FORTH CAN RESULT IN THE IMMEDIATE TERMINATION OF YOUR EVE ONLINE SUBSCRIPTION AND THE BENEFITS THEREOF WITH NO REFUNDS.,,Y,ABSOLUTE_RESPONSIBILITY
EVE Online_TOS.txt,us,You,YOU ACKNOWLEDGE THAT TERMINATION OF YOUR ACCOUNT BY CCP OR ONE OF ITS AUTHORIZED REPRESENTATIVES MAY RESULT FROM FAILURE TO ABIDE BY THESE RULES.,,Y,ABSOLUTE_RESPONSIBILITY
EVE Online_TOS.txt,us,You,"If you are between 13 and 18 years of age, you must have the permission of your parent or guardian to before providing the personal information required to create an EVE Online game or website account.",,Y,CONDITIONAL_ABSOLUTE_RESPONSIBILITY
EVE Online_TOS.txt,us,You,YOU AGREE THAT YOU WILL BE HELD PERSONALLY RESPONSIBLE FOR THE CONSEQUENCES (WHICH CAN INCLUDE ACCOUNT TERMINATION) THAT MAY RESULT IF ANY SUCH PERSON BREAKS THE RULES DESCRIBED HEREIN.,,Y,ABSOLUTE_RESPONSIBILITY
EVE Online_TOS.txt,us,You,"BY SUBSCRIBING TO EVE ONLINE, YOU ACKNOWLEDGE THAT YOU ARE AT LEAST 18 YEARS OF AGE.",,Y,ABSOLUTE_RESPONSIBILITY
EVE Online_TOS.txt,us,You,YOU ACKNOWLEDGE THAT YOU AGREE TO THESE RULES AND WILL ABIDE BY THEM.,,Y,ABSOLUTE_RESPONSIBILITY
EVE Online_TOS.txt,us,You,You may not share your account password with anyone.,,Y,ABSOLUTE_RESPONSIBILITY
Zynga_TOS.txt,Zynga,you,"Accordingly, Zynga shall be entitled to injunctive or other equitable relief (without the obligations of posting any bond or surety or proof of damages) in the event of any breach or anticipatory breach by you.",,T,ABSOLUTE_RESPONSIBILITY
Zynga_TOS.txt,Zynga,you,"In such event, Zynga shall not be required to provide refunds, benefits or other compensation to users in connection with such discontinued elements of the Service.",,T,ABSOLUTE_RESPONSIBILITY
Zynga_TOS.txt,Zynga,you,"Information, materials, products or services provided by other users (for instance, in their profiles) may, in whole or in part, be unauthorized, impermissible or otherwise violate these Terms of Service, and Zynga assumes no responsibility or liability for this material.",,T,NO_RESPONSIBILITY
Zynga_TOS.txt,Zynga,you,All claims you bring against Zynga must be resolved in accordance with this Legal Disputes Section.,,T,ABSOLUTE_RESPONSIBILITY
Zynga_TOS.txt,Zynga,you,By ordering a license to use Virtual Items you agree and accept that Zynga will provide it to you promptly following completion of your purchase.,,T,ABSOLUTE_RESPONSIBILITY
Zynga_TOS.txt,Zynga,you,"Zynga assumes no responsibility for the conduct of any user submitting any User Content, and assumes no responsibility for monitoring the Service for inappropriate or illegal content or conduct.",,T,NO_RESPONSIBILITY
Zynga_TOS.txt,Zynga,you,"Zynga is not responsible for their content, business practices or privacy policies, or for the collection, use or disclosure of any information those sites may collect.",,T,NO_RESPONSIBILITY
